Learning Rate	TrainLoss	TrainL(intrr)	TrainL(bndry)	TrainL(intfc)	TrainL(symtry)	
0.00001000	0.02767650	0.00006645	0.00000025	0.00000006	0.00000001	
0.00001000	0.02760218	0.00006669	0.00000025	0.00000006	0.00000001	
0.00001000	0.02739946	0.00006598	0.00000025	0.00000006	0.00000001	
0.00001000	0.02779155	0.00006650	0.00000025	0.00000007	0.00000001	
0.00001000	0.02767435	0.00006642	0.00000025	0.00000006	0.00000001	
0.00001000	0.02750687	0.00006635	0.00000025	0.00000006	0.00000001	
0.00001000	0.02752489	0.00006648	0.00000025	0.00000006	0.00000001	
0.00001000	0.02771023	0.00006657	0.00000025	0.00000006	0.00000001	
0.00001000	0.02740812	0.00006634	0.00000025	0.00000006	0.00000001	
0.00001000	0.02749577	0.00006685	0.00000025	0.00000006	0.00000001	
0.00001000	0.02759324	0.00006636	0.00000025	0.00000006	0.00000001	
0.00001000	0.02740655	0.00006640	0.00000024	0.00000006	0.00000001	
0.00001000	0.02715850	0.00006613	0.00000024	0.00000006	0.00000001	
0.00001000	0.02739105	0.00006640	0.00000024	0.00000006	0.00000001	
0.00001000	0.02748999	0.00006699	0.00000025	0.00000006	0.00000001	
0.00001000	0.02735885	0.00006634	0.00000024	0.00000006	0.00000001	
0.00001000	0.02751321	0.00006656	0.00000025	0.00000006	0.00000001	
0.00001000	0.02725631	0.00006654	0.00000025	0.00000006	0.00000001	
0.00001000	0.02741716	0.00006689	0.00000025	0.00000006	0.00000001	
0.00001000	0.02719849	0.00006650	0.00000024	0.00000006	0.00000001	
0.00001000	0.02729618	0.00006623	0.00000024	0.00000006	0.00000001	
0.00001000	0.02710945	0.00006605	0.00000024	0.00000006	0.00000001	
0.00001000	0.02712378	0.00006623	0.00000024	0.00000006	0.00000001	
0.00001000	0.02768948	0.00006686	0.00000024	0.00000007	0.00000001	
0.00001000	0.02729082	0.00006692	0.00000024	0.00000006	0.00000001	
0.00001000	0.02702349	0.00006623	0.00000024	0.00000006	0.00000001	
0.00001000	0.02710705	0.00006677	0.00000024	0.00000006	0.00000001	
0.00001000	0.02729227	0.00006663	0.00000024	0.00000006	0.00000001	
0.00001000	0.02713190	0.00006684	0.00000024	0.00000006	0.00000001	
0.00001000	0.02695599	0.00006617	0.00000024	0.00000006	0.00000001	
0.00001000	0.02687354	0.00006607	0.00000024	0.00000006	0.00000001	
0.00001000	0.02711649	0.00006654	0.00000024	0.00000006	0.00000001	
0.00001000	0.02685941	0.00006602	0.00000024	0.00000006	0.00000001	
0.00001000	0.02708587	0.00006652	0.00000024	0.00000006	0.00000001	
0.00001000	0.02687829	0.00006649	0.00000024	0.00000006	0.00000001	
0.00001000	0.02692240	0.00006663	0.00000024	0.00000006	0.00000001	
0.00001000	0.02692601	0.00006664	0.00000024	0.00000006	0.00000001	
0.00001000	0.02701579	0.00006652	0.00000024	0.00000006	0.00000001	
0.00001000	0.02672097	0.00006613	0.00000024	0.00000006	0.00000001	
0.00001000	0.02688005	0.00006627	0.00000024	0.00000006	0.00000001	
0.00001000	0.02710175	0.00006665	0.00000024	0.00000006	0.00000001	
0.00001000	0.02699779	0.00006640	0.00000024	0.00000006	0.00000001	
0.00001000	0.02664477	0.00006609	0.00000024	0.00000006	0.00000001	
0.00001000	0.02679270	0.00006647	0.00000024	0.00000006	0.00000001	
0.00001000	0.02681393	0.00006658	0.00000024	0.00000007	0.00000001	
0.00001000	0.02694580	0.00006634	0.00000024	0.00000007	0.00000001	
0.00001000	0.02681884	0.00006636	0.00000024	0.00000006	0.00000001	
0.00001000	0.02663987	0.00006627	0.00000024	0.00000006	0.00000001	
0.00001000	0.02652272	0.00006600	0.00000024	0.00000006	0.00000001	
0.00001000	0.02678724	0.00006647	0.00000024	0.00000006	0.00000001	
0.00001000	0.02668119	0.00006644	0.00000024	0.00000006	0.00000001	
0.00001000	0.02663680	0.00006637	0.00000024	0.00000006	0.00000001	
0.00001000	0.02677806	0.00006664	0.00000024	0.00000007	0.00000001	
0.00001000	0.02667361	0.00006656	0.00000024	0.00000006	0.00000001	
0.00001000	0.02633985	0.00006608	0.00000024	0.00000006	0.00000001	
0.00001000	0.02700176	0.00006721	0.00000024	0.00000007	0.00000001	
0.00001000	0.02662223	0.00006633	0.00000024	0.00000006	0.00000001	
0.00001000	0.02650322	0.00006669	0.00000024	0.00000006	0.00000001	
0.00001000	0.02675595	0.00006726	0.00000024	0.00000006	0.00000001	
0.00001000	0.02635422	0.00006632	0.00000024	0.00000006	0.00000001	
0.00001000	0.02670433	0.00006670	0.00000024	0.00000006	0.00000001	
0.00001000	0.02640314	0.00006619	0.00000024	0.00000006	0.00000001	
0.00001000	0.02655607	0.00006646	0.00000024	0.00000006	0.00000001	
0.00001000	0.02637942	0.00006637	0.00000023	0.00000006	0.00000001	
0.00001000	0.02647866	0.00006649	0.00000024	0.00000006	0.00000001	
0.00001000	0.02653223	0.00006654	0.00000024	0.00000006	0.00000001	
0.00001000	0.02647545	0.00006663	0.00000024	0.00000006	0.00000001	
0.00001000	0.02635164	0.00006664	0.00000024	0.00000006	0.00000001	
0.00001000	0.02618358	0.00006606	0.00000023	0.00000006	0.00000001	
0.00001000	0.02636600	0.00006673	0.00000023	0.00000006	0.00000001	
0.00001000	0.02633242	0.00006652	0.00000023	0.00000006	0.00000001	
0.00001000	0.02630670	0.00006643	0.00000023	0.00000006	0.00000001	
0.00001000	0.02646004	0.00006663	0.00000023	0.00000007	0.00000001	
0.00001000	0.02616877	0.00006621	0.00000023	0.00000006	0.00000001	
0.00001000	0.02612063	0.00006630	0.00000023	0.00000006	0.00000001	
0.00001000	0.02610776	0.00006618	0.00000023	0.00000006	0.00000001	
0.00001000	0.02637480	0.00006683	0.00000023	0.00000007	0.00000001	
0.00001000	0.02609080	0.00006619	0.00000023	0.00000006	0.00000001	
0.00001000	0.02625750	0.00006674	0.00000023	0.00000006	0.00000001	
0.00001000	0.02597188	0.00006624	0.00000023	0.00000006	0.00000001	
0.00001000	0.02638960	0.00006681	0.00000023	0.00000006	0.00000001	
0.00001000	0.02624798	0.00006642	0.00000023	0.00000006	0.00000001	
0.00001000	0.02605661	0.00006628	0.00000023	0.00000006	0.00000001	
0.00001000	0.02587606	0.00006630	0.00000023	0.00000006	0.00000001	
0.00001000	0.02594884	0.00006594	0.00000023	0.00000006	0.00000001	
0.00001000	0.02600773	0.00006646	0.00000023	0.00000007	0.00000001	
0.00001000	0.02622791	0.00006656	0.00000023	0.00000006	0.00000001	
0.00001000	0.02622853	0.00006686	0.00000023	0.00000007	0.00000001	
0.00001000	0.02607317	0.00006674	0.00000023	0.00000006	0.00000001	
0.00001000	0.02608403	0.00006659	0.00000023	0.00000006	0.00000001	
0.00001000	0.02601981	0.00006648	0.00000023	0.00000006	0.00000001	
0.00001000	0.02587472	0.00006629	0.00000023	0.00000006	0.00000001	
0.00001000	0.02614785	0.00006744	0.00000023	0.00000006	0.00000001	
0.00001000	0.02607663	0.00006643	0.00000023	0.00000007	0.00000001	
0.00001000	0.02576892	0.00006684	0.00000023	0.00000007	0.00000001	
0.00001000	0.02605464	0.00006673	0.00000023	0.00000006	0.00000001	
0.00001000	0.02570064	0.00006626	0.00000023	0.00000006	0.00000001	
0.00001000	0.02568988	0.00006633	0.00000023	0.00000006	0.00000001	
0.00001000	0.02590349	0.00006631	0.00000023	0.00000007	0.00000001	
0.00001000	0.02566719	0.00006623	0.00000023	0.00000006	0.00000001	
0.00001000	0.02578572	0.00006614	0.00000023	0.00000006	0.00000001	
0.00001000	0.02564352	0.00006618	0.00000023	0.00000006	0.00000001	
0.00001000	0.02601678	0.00006696	0.00000023	0.00000007	0.00000001	
0.00001000	0.02567131	0.00006652	0.00000023	0.00000006	0.00000001	
0.00001000	0.02591110	0.00006656	0.00000023	0.00000006	0.00000001	
0.00001000	0.02575537	0.00006643	0.00000023	0.00000006	0.00000001	
0.00001000	0.02600858	0.00006676	0.00000023	0.00000007	0.00000001	
0.00001000	0.02558585	0.00006621	0.00000023	0.00000006	0.00000001	
0.00001000	0.02593150	0.00006666	0.00000023	0.00000006	0.00000001	
0.00001000	0.02556817	0.00006654	0.00000023	0.00000006	0.00000001	
0.00001000	0.02563481	0.00006648	0.00000023	0.00000006	0.00000001	
0.00001000	0.02552918	0.00006617	0.00000023	0.00000006	0.00000001	
0.00001000	0.02558830	0.00006690	0.00000023	0.00000007	0.00000001	
0.00001000	0.02592928	0.00006662	0.00000023	0.00000006	0.00000001	
0.00001000	0.02563868	0.00006668	0.00000023	0.00000006	0.00000001	
0.00001000	0.02548093	0.00006640	0.00000023	0.00000006	0.00000001	
0.00001000	0.02554100	0.00006663	0.00000023	0.00000006	0.00000001	
0.00001000	0.02551029	0.00006686	0.00000023	0.00000006	0.00000001	
0.00001000	0.02580292	0.00006719	0.00000023	0.00000006	0.00000001	
0.00001000	0.02539312	0.00006622	0.00000023	0.00000006	0.00000001	
0.00001000	0.02551719	0.00006684	0.00000023	0.00000006	0.00000001	
0.00001000	0.02568796	0.00006660	0.00000023	0.00000007	0.00000001	
0.00001000	0.02518724	0.00006638	0.00000022	0.00000006	0.00000001	
0.00001000	0.02623430	0.00006757	0.00000023	0.00000006	0.00000001	
0.00001000	0.02579154	0.00006680	0.00000023	0.00000006	0.00000001	
0.00001000	0.02564183	0.00006674	0.00000023	0.00000006	0.00000001	
0.00001000	0.02526230	0.00006632	0.00000022	0.00000006	0.00000001	
0.00001000	0.02531170	0.00006650	0.00000022	0.00000006	0.00000001	
0.00001000	0.02533146	0.00006669	0.00000022	0.00000006	0.00000001	
0.00001000	0.02546974	0.00006683	0.00000023	0.00000006	0.00000001	
0.00001000	0.02525057	0.00006614	0.00000022	0.00000006	0.00000001	
0.00001000	0.02510894	0.00006605	0.00000022	0.00000006	0.00000001	
0.00001000	0.02508810	0.00006642	0.00000022	0.00000006	0.00000001	
0.00001000	0.02532372	0.00006671	0.00000022	0.00000006	0.00000001	
0.00001000	0.02512841	0.00006649	0.00000022	0.00000006	0.00000001	
0.00001000	0.02535406	0.00006645	0.00000022	0.00000006	0.00000001	
0.00001000	0.02529817	0.00006653	0.00000022	0.00000006	0.00000001	
0.00001000	0.02505627	0.00006607	0.00000022	0.00000006	0.00000001	
0.00001000	0.02509661	0.00006606	0.00000022	0.00000006	0.00000001	
0.00001000	0.02530070	0.00006640	0.00000022	0.00000007	0.00000001	
0.00001000	0.02520419	0.00006676	0.00000022	0.00000006	0.00000001	
0.00001000	0.02524434	0.00006638	0.00000022	0.00000007	0.00000001	
0.00001000	0.02517819	0.00006632	0.00000022	0.00000006	0.00000001	
0.00001000	0.02496401	0.00006600	0.00000022	0.00000006	0.00000001	
0.00001000	0.02512881	0.00006649	0.00000022	0.00000006	0.00000001	
0.00001000	0.02540598	0.00006659	0.00000022	0.00000007	0.00000001	
0.00001000	0.02498040	0.00006617	0.00000022	0.00000006	0.00000001	
0.00001000	0.02510745	0.00006645	0.00000022	0.00000006	0.00000001	
0.00001000	0.02516493	0.00006701	0.00000022	0.00000006	0.00000001	
0.00001000	0.02484799	0.00006614	0.00000022	0.00000006	0.00000001	
0.00001000	0.02508890	0.00006641	0.00000022	0.00000007	0.00000001	
0.00001000	0.02487176	0.00006624	0.00000022	0.00000006	0.00000001	
0.00001000	0.02486515	0.00006624	0.00000022	0.00000006	0.00000001	
0.00001000	0.02497414	0.00006646	0.00000022	0.00000006	0.00000001	
0.00001000	0.02492010	0.00006642	0.00000022	0.00000006	0.00000001	
0.00001000	0.02494828	0.00006630	0.00000022	0.00000006	0.00000001	
0.00001000	0.02490093	0.00006641	0.00000022	0.00000006	0.00000001	
0.00001000	0.02504517	0.00006651	0.00000022	0.00000006	0.00000001	
0.00001000	0.02494660	0.00006642	0.00000022	0.00000006	0.00000001	
0.00001000	0.02504898	0.00006664	0.00000022	0.00000006	0.00000001	
0.00001000	0.02481859	0.00006621	0.00000022	0.00000006	0.00000001	
0.00001000	0.02505226	0.00006708	0.00000022	0.00000006	0.00000001	
0.00001000	0.02521262	0.00006698	0.00000022	0.00000008	0.00000001	
0.00001000	0.02465544	0.00006622	0.00000022	0.00000006	0.00000001	
0.00001000	0.02476692	0.00006615	0.00000022	0.00000006	0.00000001	
0.00001000	0.02479243	0.00006629	0.00000022	0.00000006	0.00000001	
0.00001000	0.02467444	0.00006613	0.00000022	0.00000006	0.00000001	
0.00001000	0.02483418	0.00006639	0.00000022	0.00000006	0.00000001	
0.00001000	0.02475155	0.00006627	0.00000022	0.00000006	0.00000001	
0.00001000	0.02450318	0.00006627	0.00000022	0.00000006	0.00000001	
0.00001000	0.02454262	0.00006618	0.00000022	0.00000006	0.00000001	
0.00001000	0.02469962	0.00006640	0.00000022	0.00000007	0.00000001	
0.00001000	0.02477383	0.00006682	0.00000022	0.00000006	0.00000001	
0.00001000	0.02505709	0.00006659	0.00000022	0.00000007	0.00000001	
0.00001000	0.02482661	0.00006719	0.00000022	0.00000006	0.00000001	
0.00001000	0.02532371	0.00006766	0.00000022	0.00000007	0.00000001	
0.00001000	0.02453838	0.00006645	0.00000022	0.00000006	0.00000001	
0.00001000	0.02480431	0.00006685	0.00000022	0.00000006	0.00000001	
0.00001000	0.02447917	0.00006618	0.00000022	0.00000006	0.00000001	
0.00001000	0.02485565	0.00006688	0.00000022	0.00000007	0.00000001	
0.00001000	0.02454923	0.00006664	0.00000022	0.00000006	0.00000001	
0.00001000	0.02485083	0.00006643	0.00000022	0.00000007	0.00000001	
0.00001000	0.02489985	0.00006733	0.00000022	0.00000006	0.00000001	
0.00001000	0.02473081	0.00006657	0.00000022	0.00000006	0.00000001	
0.00001000	0.02444273	0.00006653	0.00000022	0.00000006	0.00000001	
0.00001000	0.02441484	0.00006612	0.00000022	0.00000006	0.00000001	
0.00001000	0.02440089	0.00006647	0.00000022	0.00000006	0.00000001	
0.00001000	0.02476294	0.00006638	0.00000022	0.00000007	0.00000001	
0.00001000	0.02445213	0.00006644	0.00000022	0.00000006	0.00000001	
0.00001000	0.02466947	0.00006680	0.00000022	0.00000007	0.00000001	
0.00001000	0.02438122	0.00006617	0.00000021	0.00000006	0.00000001	
0.00001000	0.02439213	0.00006627	0.00000022	0.00000006	0.00000001	
0.00001000	0.02442128	0.00006648	0.00000022	0.00000006	0.00000001	
0.00001000	0.02462435	0.00006706	0.00000022	0.00000006	0.00000001	
0.00001000	0.02445073	0.00006642	0.00000022	0.00000006	0.00000001	
0.00001000	0.02451248	0.00006678	0.00000022	0.00000006	0.00000001	
0.00001000	0.02425305	0.00006635	0.00000021	0.00000006	0.00000001	
0.00001000	0.02441366	0.00006632	0.00000021	0.00000006	0.00000001	
0.00001000	0.02435407	0.00006638	0.00000021	0.00000006	0.00000001	
0.00001000	0.02456676	0.00006679	0.00000022	0.00000006	0.00000001	
0.00001000	0.02422050	0.00006624	0.00000021	0.00000006	0.00000001	
0.00001000	0.02429308	0.00006645	0.00000021	0.00000006	0.00000001	
0.00001000	0.02437234	0.00006716	0.00000022	0.00000006	0.00000001	
0.00001000	0.02436296	0.00006692	0.00000021	0.00000006	0.00000001	
0.00001000	0.02441180	0.00006645	0.00000021	0.00000007	0.00000001	
0.00001000	0.02429701	0.00006668	0.00000021	0.00000006	0.00000001	
0.00001000	0.02406943	0.00006614	0.00000021	0.00000006	0.00000001	
0.00001000	0.02427937	0.00006648	0.00000021	0.00000006	0.00000001	
0.00001000	0.02445345	0.00006727	0.00000022	0.00000006	0.00000001	
0.00001000	0.02422281	0.00006715	0.00000021	0.00000006	0.00000001	
0.00001000	0.02429482	0.00006651	0.00000021	0.00000006	0.00000001	
0.00001000	0.02408063	0.00006645	0.00000021	0.00000006	0.00000001	
0.00001000	0.02420484	0.00006657	0.00000021	0.00000006	0.00000001	
0.00001000	0.02404814	0.00006628	0.00000021	0.00000006	0.00000001	
0.00001000	0.02406589	0.00006636	0.00000021	0.00000006	0.00000001	
0.00001000	0.02406155	0.00006642	0.00000021	0.00000006	0.00000001	
0.00001000	0.02408957	0.00006623	0.00000021	0.00000006	0.00000001	
0.00001000	0.02406112	0.00006644	0.00000021	0.00000006	0.00000001	
0.00001000	0.02449311	0.00006668	0.00000021	0.00000007	0.00000001	
0.00001000	0.02395191	0.00006613	0.00000021	0.00000006	0.00000001	
0.00001000	0.02411790	0.00006669	0.00000021	0.00000006	0.00000001	
0.00001000	0.02407367	0.00006634	0.00000021	0.00000006	0.00000001	
0.00001000	0.02382831	0.00006610	0.00000021	0.00000006	0.00000001	
0.00001000	0.02395454	0.00006641	0.00000021	0.00000006	0.00000001	
0.00001000	0.02410753	0.00006665	0.00000021	0.00000006	0.00000001	
0.00001000	0.02390427	0.00006638	0.00000021	0.00000006	0.00000001	
0.00001000	0.02445299	0.00006658	0.00000021	0.00000007	0.00000001	
0.00001000	0.02421382	0.00006674	0.00000021	0.00000007	0.00000001	
0.00001000	0.02384443	0.00006616	0.00000021	0.00000006	0.00000001	
0.00001000	0.02383559	0.00006628	0.00000021	0.00000006	0.00000001	
0.00001000	0.02402277	0.00006661	0.00000021	0.00000006	0.00000001	
0.00001000	0.02430040	0.00006713	0.00000021	0.00000006	0.00000001	
0.00001000	0.02401851	0.00006673	0.00000021	0.00000007	0.00000001	
0.00001000	0.02457811	0.00006761	0.00000021	0.00000007	0.00000001	
0.00001000	0.02373755	0.00006666	0.00000021	0.00000006	0.00000001	
0.00001000	0.02451452	0.00006771	0.00000021	0.00000007	0.00000001	
0.00001000	0.02379284	0.00006651	0.00000021	0.00000006	0.00000001	
0.00001000	0.02391450	0.00006641	0.00000021	0.00000006	0.00000001	
0.00001000	0.02381266	0.00006663	0.00000021	0.00000006	0.00000001	
0.00001000	0.02370764	0.00006653	0.00000021	0.00000006	0.00000001	
0.00001000	0.02357517	0.00006610	0.00000021	0.00000006	0.00000001	
0.00001000	0.02391077	0.00006626	0.00000021	0.00000007	0.00000001	
0.00001000	0.02354718	0.00006611	0.00000021	0.00000006	0.00000001	
0.00001000	0.02387713	0.00006660	0.00000021	0.00000006	0.00000001	
0.00001000	0.02377854	0.00006655	0.00000021	0.00000006	0.00000001	
0.00001000	0.02365502	0.00006627	0.00000021	0.00000006	0.00000001	
0.00001000	0.02388333	0.00006669	0.00000021	0.00000007	0.00000001	
0.00001000	0.02374830	0.00006616	0.00000021	0.00000006	0.00000001	
0.00001000	0.02361166	0.00006621	0.00000021	0.00000006	0.00000001	
0.00001000	0.02363324	0.00006639	0.00000021	0.00000006	0.00000001	
0.00001000	0.02346553	0.00006610	0.00000021	0.00000006	0.00000001	
0.00001000	0.02388975	0.00006681	0.00000021	0.00000008	0.00000001	
0.00001000	0.02364195	0.00006640	0.00000021	0.00000006	0.00000001	
0.00001000	0.02374108	0.00006680	0.00000021	0.00000007	0.00000001	
0.00001000	0.02377349	0.00006712	0.00000021	0.00000006	0.00000001	
0.00001000	0.02384183	0.00006661	0.00000021	0.00000006	0.00000001	
0.00001000	0.02368038	0.00006663	0.00000021	0.00000006	0.00000001	
0.00001000	0.02398489	0.00006751	0.00000021	0.00000007	0.00000001	
0.00001000	0.02363160	0.00006626	0.00000021	0.00000006	0.00000001	
0.00001000	0.02343598	0.00006639	0.00000021	0.00000006	0.00000001	
0.00001000	0.02366708	0.00006652	0.00000021	0.00000006	0.00000001	
0.00001000	0.02330849	0.00006608	0.00000021	0.00000006	0.00000001	
0.00001000	0.02346812	0.00006629	0.00000021	0.00000006	0.00000001	
0.00001000	0.02353369	0.00006644	0.00000021	0.00000006	0.00000001	
0.00001000	0.02370674	0.00006689	0.00000021	0.00000006	0.00000001	
0.00001000	0.02397138	0.00006812	0.00000021	0.00000007	0.00000001	
0.00001000	0.02406059	0.00006777	0.00000021	0.00000007	0.00000001	
0.00001000	0.02345987	0.00006667	0.00000021	0.00000006	0.00000001	
0.00001000	0.02371285	0.00006674	0.00000021	0.00000006	0.00000001	
0.00001000	0.02330533	0.00006615	0.00000021	0.00000006	0.00000001	
0.00001000	0.02321077	0.00006604	0.00000020	0.00000006	0.00000001	
0.00001000	0.02371497	0.00006719	0.00000021	0.00000007	0.00000001	
0.00001000	0.02328669	0.00006641	0.00000020	0.00000006	0.00000001	
0.00001000	0.02330331	0.00006628	0.00000020	0.00000006	0.00000001	
0.00001000	0.02372378	0.00006724	0.00000021	0.00000006	0.00000001	
0.00001000	0.02329230	0.00006618	0.00000020	0.00000006	0.00000001	
0.00001000	0.02336467	0.00006646	0.00000020	0.00000006	0.00000001	
0.00001000	0.02319712	0.00006604	0.00000020	0.00000006	0.00000001	
0.00001000	0.02342992	0.00006667	0.00000021	0.00000006	0.00000001	
0.00001000	0.02328517	0.00006626	0.00000020	0.00000006	0.00000001	
0.00001000	0.02338256	0.00006673	0.00000021	0.00000006	0.00000001	
0.00001000	0.02338680	0.00006677	0.00000021	0.00000006	0.00000001	
0.00001000	0.02327048	0.00006620	0.00000020	0.00000006	0.00000001	
0.00001000	0.02347885	0.00006675	0.00000021	0.00000006	0.00000001	
0.00001000	0.02355565	0.00006690	0.00000021	0.00000007	0.00000001	
0.00001000	0.02322547	0.00006639	0.00000020	0.00000006	0.00000001	
0.00001000	0.02313368	0.00006627	0.00000020	0.00000006	0.00000001	
0.00001000	0.02314888	0.00006649	0.00000020	0.00000006	0.00000001	
0.00001000	0.02352726	0.00006652	0.00000020	0.00000006	0.00000001	
0.00001000	0.02319006	0.00006649	0.00000020	0.00000006	0.00000001	
0.00001000	0.02309351	0.00006617	0.00000020	0.00000006	0.00000001	
0.00001000	0.02296164	0.00006596	0.00000020	0.00000006	0.00000001	
0.00001000	0.02317013	0.00006619	0.00000020	0.00000006	0.00000001	
0.00001000	0.02323964	0.00006650	0.00000020	0.00000006	0.00000001	
0.00001000	0.02325583	0.00006663	0.00000020	0.00000006	0.00000001	
0.00001000	0.02296306	0.00006625	0.00000020	0.00000006	0.00000001	
