Learning Rate	TrainLoss	TestLoss	TrainL(reglr)	TrainL(bndry)	TrainL(snglr)	TrainL(symtry)	
0.00100000	0.56534387	0.00003929	0.01276574	0.00013116	0.00014216	0.00000736	
0.00100000	0.60051081	0.00003014	0.01545066	0.00011452	0.00015066	0.00001035	
0.00100000	0.53212955	0.00002498	0.02538221	0.00011044	0.00008517	0.00001104	
0.00100000	0.47812097	0.00012198	0.02948710	0.00011749	0.00007443	0.00001029	
0.00100000	0.57618768	0.00002393	0.02048623	0.00011070	0.00012579	0.00001647	
0.00100000	0.54081131	0.00002535	0.02433720	0.00010912	0.00012012	0.00001503	
0.00100000	0.56577488	0.00001766	0.01336455	0.00010731	0.00014527	0.00001849	
0.00100000	0.46093593	0.00002308	0.01289581	0.00009850	0.00010942	0.00001187	
0.00100000	0.49123964	0.00002115	0.00830333	0.00009780	0.00013022	0.00000915	
0.00100000	0.33848154	0.00001678	0.00842230	0.00009278	0.00006848	0.00000720	
0.00100000	0.31129580	0.00003145	0.00635612	0.00008630	0.00005727	0.00000799	
0.00100000	0.30501967	0.00001355	0.00697699	0.00008466	0.00005489	0.00000571	
0.00100000	0.28827665	0.00002096	0.00679016	0.00007943	0.00005439	0.00000503	
0.00100000	0.30495897	0.00002138	0.00729601	0.00007965	0.00005985	0.00000489	
0.00100000	0.29091174	0.00001337	0.00734409	0.00007543	0.00006172	0.00000465	
0.00100000	0.31258260	0.00003173	0.00616872	0.00007982	0.00007708	0.00000462	
0.00100000	0.28787399	0.00002584	0.00790193	0.00007573	0.00006822	0.00000553	
0.00100000	0.39628147	0.00001450	0.00934989	0.00007984	0.00010458	0.00000465	
0.00100000	0.35240130	0.00001381	0.00793823	0.00008266	0.00009213	0.00000405	
0.00100000	0.33307202	0.00004412	0.00830558	0.00008516	0.00007303	0.00000413	
0.00100000	0.40874474	0.00001262	0.00922654	0.00008571	0.00010572	0.00000598	
0.00100000	0.36392496	0.00001382	0.00913808	0.00008090	0.00009898	0.00000657	
0.00100000	0.33667337	0.00001747	0.01079324	0.00008493	0.00006710	0.00000477	
0.00100000	0.29161741	0.00002772	0.00690608	0.00008934	0.00005154	0.00000418	
0.00100000	0.27753507	0.00001990	0.00786521	0.00007459	0.00005587	0.00000623	
0.00100000	0.35198223	0.00001566	0.01148485	0.00008007	0.00008877	0.00000621	
0.00100000	0.41090636	0.00005353	0.01855573	0.00008671	0.00007980	0.00000544	
0.00100000	0.33224189	0.00001793	0.01023392	0.00008557	0.00007599	0.00000605	
0.00100000	0.41643807	0.00002116	0.01255150	0.00009180	0.00010747	0.00000651	
0.00100000	0.46982007	0.00006331	0.01234415	0.00010917	0.00009594	0.00000625	
0.00100000	0.43713920	0.00001645	0.01507395	0.00009088	0.00009396	0.00000617	
0.00100000	0.35952791	0.00002093	0.01411089	0.00009179	0.00006566	0.00000583	
0.00100000	0.34997007	0.00001338	0.00741395	0.00008602	0.00007908	0.00000622	
0.00100000	0.33107184	0.00002284	0.01140625	0.00008576	0.00007689	0.00000568	
0.00100000	0.36318858	0.00001756	0.00877278	0.00008760	0.00008454	0.00000433	
0.00100000	0.32551647	0.00001706	0.00781069	0.00008428	0.00006494	0.00000534	
0.00100000	0.32457345	0.00002339	0.00892037	0.00008687	0.00006081	0.00000522	
0.00100000	0.34704818	0.00003507	0.00823048	0.00008490	0.00008865	0.00000435	
0.00100000	0.33930940	0.00001786	0.00816940	0.00008433	0.00007893	0.00000453	
0.00100000	0.37922442	0.00002629	0.00702435	0.00007868	0.00011705	0.00000455	
0.00100000	0.61461537	0.00002051	0.00887592	0.00009314	0.00021056	0.00000588	
0.00100000	0.53913736	0.00001312	0.00682865	0.00008724	0.00016048	0.00000622	
0.00100000	0.32845081	0.00003662	0.00723619	0.00007650	0.00008165	0.00000859	
0.00100000	0.46887608	0.00003259	0.00945830	0.00008955	0.00012457	0.00000904	
0.00100000	0.49891066	0.00001103	0.03014040	0.00008402	0.00010592	0.00000963	
0.00100000	0.46760274	0.00002681	0.01581765	0.00007870	0.00016145	0.00000750	
0.00100000	0.51717282	0.00003027	0.01929320	0.00011106	0.00011807	0.00001530	
0.00100000	0.61589486	0.00003106	0.02131108	0.00009433	0.00015031	0.00001110	
0.00100000	0.48870960	0.00002085	0.01911089	0.00009044	0.00011583	0.00001344	
0.00100000	0.52432189	0.00001784	0.01193802	0.00009448	0.00014022	0.00001512	
0.00100000	0.49587321	0.00003777	0.01869587	0.00009359	0.00011267	0.00001674	
0.00100000	0.70858623	0.00002539	0.01726404	0.00011587	0.00024058	0.00001490	
0.00100000	0.63105356	0.00002498	0.01218312	0.00010344	0.00018853	0.00001271	
0.00100000	0.52191454	0.00001599	0.01690584	0.00010926	0.00011276	0.00000833	
0.00100000	0.46352538	0.00002384	0.01826423	0.00009155	0.00011269	0.00000825	
0.00100000	0.36839621	0.00008385	0.01669760	0.00009954	0.00006867	0.00000720	
0.00100000	0.35106770	0.00001443	0.01115794	0.00008851	0.00006730	0.00000592	
0.00100000	0.36879379	0.00003477	0.01868573	0.00008749	0.00008718	0.00000586	
0.00100000	0.46297256	0.00001438	0.01335182	0.00008978	0.00011047	0.00000994	
0.00100000	0.36284964	0.00002058	0.01582456	0.00008685	0.00006510	0.00000897	
0.00100000	0.40471826	0.00003446	0.01748998	0.00008496	0.00008832	0.00000594	
0.00100000	0.36222049	0.00004542	0.01218931	0.00008506	0.00006383	0.00000681	
0.00100000	0.32016196	0.00001363	0.00727158	0.00008376	0.00006291	0.00000829	
0.00100000	0.40126173	0.00001787	0.00629375	0.00008228	0.00011044	0.00000709	
0.00100000	0.32515594	0.00001660	0.00752867	0.00007909	0.00007452	0.00000752	
0.00100000	0.35486456	0.00001768	0.00758703	0.00008006	0.00009337	0.00000651	
0.00100000	0.35511184	0.00001746	0.00692298	0.00007980	0.00009348	0.00000773	
0.00100000	0.38156055	0.00001371	0.00692941	0.00007723	0.00009932	0.00001061	
0.00100000	0.35673628	0.00001439	0.00626307	0.00008150	0.00010379	0.00000698	
0.00100000	0.39612309	0.00002019	0.00646614	0.00008339	0.00011760	0.00000853	
0.00100000	0.36951250	0.00001653	0.00675927	0.00008455	0.00010486	0.00000767	
0.00100000	0.41692396	0.00002037	0.01200754	0.00008438	0.00011785	0.00000955	
0.00100000	0.42556163	0.00001848	0.00794160	0.00008687	0.00011306	0.00001039	
0.00100000	0.32656436	0.00002684	0.00818588	0.00008477	0.00007705	0.00000758	
0.00100000	0.35009314	0.00002319	0.00752089	0.00008490	0.00008393	0.00000995	
0.00100000	0.34641377	0.00001563	0.00766984	0.00007956	0.00008880	0.00000984	
0.00100000	0.33031429	0.00002836	0.00592072	0.00008476	0.00007880	0.00000776	
0.00100000	0.34274399	0.00001425	0.00644388	0.00007628	0.00008443	0.00000621	
0.00100000	0.37257749	0.00001538	0.00756608	0.00008209	0.00010061	0.00001197	
0.00100000	0.50953964	0.00001878	0.00957180	0.00008554	0.00017222	0.00002081	
0.00100000	0.65481327	0.00002645	0.01095456	0.00012367	0.00017990	0.00002449	
0.00100000	0.61054531	0.00002923	0.02345722	0.00010376	0.00012657	0.00004199	
0.00100000	0.63193571	0.00006288	0.02286523	0.00011735	0.00012538	0.00004015	
0.00100000	0.49383048	0.00002891	0.01772092	0.00010315	0.00009577	0.00002386	
0.00100000	0.46646017	0.00004561	0.01933617	0.00008883	0.00010158	0.00002173	
0.00100000	0.51966862	0.00001959	0.02271833	0.00010799	0.00010887	0.00000978	
0.00100000	0.37721850	0.00001666	0.01182826	0.00008863	0.00008215	0.00001138	
0.00100000	0.36014562	0.00013005	0.01918221	0.00009729	0.00006083	0.00000539	
0.00100000	0.69095553	0.00010000	0.04400228	0.00012841	0.00014617	0.00001350	
0.00100000	0.89430577	0.00007964	0.03226048	0.00017595	0.00017942	0.00005864	
0.00100000	0.71820550	0.00004598	0.02244875	0.00013605	0.00013742	0.00006222	
0.00100000	0.65490287	0.00010368	0.01567862	0.00012768	0.00016862	0.00003447	
0.00100000	0.78317962	0.00006282	0.02331028	0.00014254	0.00016974	0.00001877	
0.00100000	0.55210786	0.00002681	0.01764996	0.00009734	0.00014999	0.00001420	
0.00100000	0.40673597	0.00002082	0.00660032	0.00010934	0.00008525	0.00001102	
0.00100000	0.35047915	0.00002708	0.00686327	0.00009684	0.00006736	0.00000915	
0.00100000	0.36121362	0.00004961	0.01185772	0.00009214	0.00007488	0.00000703	
0.00100000	0.41374819	0.00006075	0.01919398	0.00010720	0.00007497	0.00000992	
0.00100000	0.43715917	0.00001943	0.01088839	0.00010404	0.00009771	0.00000685	
0.00100000	0.39924041	0.00003082	0.00796333	0.00008256	0.00011813	0.00000888	
0.00100000	0.33571277	0.00002417	0.00697727	0.00007883	0.00009607	0.00000953	
0.00100000	0.41072195	0.00003216	0.00992312	0.00008844	0.00010452	0.00001358	
0.00100000	0.50626072	0.00003892	0.01021595	0.00011306	0.00012546	0.00000982	
0.00100000	0.40940390	0.00001748	0.00943524	0.00009159	0.00009541	0.00000953	
0.00100000	0.36014803	0.00001616	0.00852286	0.00009240	0.00008735	0.00000671	
0.00100000	0.35699971	0.00001621	0.00746633	0.00008879	0.00009497	0.00000983	
0.00100000	0.37828801	0.00003483	0.00709226	0.00008605	0.00009959	0.00001089	
0.00100000	0.31032739	0.00002430	0.00591639	0.00008184	0.00006483	0.00000984	
0.00100000	0.40762981	0.00002045	0.00723840	0.00007897	0.00010611	0.00001068	
0.00100000	0.34254415	0.00002428	0.00729267	0.00008182	0.00008459	0.00001062	
0.00100000	0.36382379	0.00002466	0.00826065	0.00008540	0.00008770	0.00001323	
0.00100000	0.36420150	0.00002322	0.00658297	0.00007858	0.00013114	0.00001030	
0.00100000	0.52934982	0.00001928	0.00666471	0.00007971	0.00018349	0.00000906	
0.00100000	0.44917764	0.00004355	0.00727313	0.00010698	0.00013009	0.00000722	
0.00100000	0.45445462	0.00001415	0.00741776	0.00009847	0.00011614	0.00001275	
0.00100000	0.40678630	0.00001452	0.00687664	0.00008938	0.00010287	0.00000804	
0.00100000	0.34310916	0.00003095	0.00707774	0.00007832	0.00008881	0.00000763	
0.00100000	0.31179551	0.00001804	0.00620658	0.00008784	0.00006999	0.00000663	
0.00100000	0.33597061	0.00002341	0.00710898	0.00007819	0.00007890	0.00000687	
0.00100000	0.30834583	0.00001243	0.00762353	0.00007446	0.00006215	0.00000600	
0.00100000	0.28854993	0.00003051	0.00873433	0.00008340	0.00005439	0.00000424	
0.00100000	0.29680260	0.00001981	0.00792245	0.00008008	0.00005677	0.00000485	
0.00100000	0.33751489	0.00002066	0.01396355	0.00008406	0.00007317	0.00000457	
0.00100000	0.38225673	0.00002484	0.01116195	0.00009399	0.00008684	0.00000566	
0.00100000	0.35026194	0.00001652	0.00956398	0.00007781	0.00008971	0.00000482	
0.00100000	0.38292835	0.00002539	0.00805030	0.00008739	0.00010986	0.00000455	
0.00100000	0.31589627	0.00002659	0.00684372	0.00008652	0.00007723	0.00000474	
0.00100000	0.34032116	0.00001573	0.00668552	0.00007566	0.00010658	0.00000611	
0.00100000	0.42543016	0.00001999	0.00623811	0.00007834	0.00014334	0.00000782	
0.00100000	0.47183542	0.00001807	0.00693659	0.00007728	0.00019704	0.00000647	
0.00100000	0.60226769	0.00001992	0.00704009	0.00008120	0.00024339	0.00000735	
0.00100000	0.58705213	0.00007938	0.01295095	0.00007845	0.00019906	0.00000813	
0.00100000	0.68672026	0.00002447	0.00886091	0.00010210	0.00022081	0.00000741	
0.00100000	0.69184146	0.00006899	0.02318065	0.00011527	0.00021792	0.00001657	
0.00100000	0.77767774	0.00002348	0.03936112	0.00015193	0.00014048	0.00001966	
0.00100000	0.47540530	0.00006985	0.01467038	0.00010234	0.00012489	0.00001650	
0.00100000	0.49780785	0.00003107	0.00936057	0.00012424	0.00010267	0.00001265	
0.00100000	0.34858038	0.00002226	0.00868792	0.00009610	0.00006212	0.00000873	
0.00100000	0.35861061	0.00003853	0.00746137	0.00008974	0.00007173	0.00000840	
0.00100000	0.35514253	0.00002888	0.00784375	0.00009909	0.00006971	0.00000861	
0.00100000	0.34737734	0.00001407	0.00606076	0.00009481	0.00007339	0.00000765	
0.00100000	0.32222361	0.00002954	0.00653822	0.00008097	0.00006421	0.00000755	
0.00100000	0.31661431	0.00001912	0.00759085	0.00008217	0.00006016	0.00000597	
0.00100000	0.32466660	0.00001740	0.00709057	0.00007841	0.00007784	0.00000453	
0.00100000	0.37427513	0.00001863	0.00710606	0.00008062	0.00011243	0.00000669	
0.00100000	0.38832105	0.00005023	0.00868528	0.00008574	0.00011929	0.00000550	
0.00100000	0.35037536	0.00002460	0.00892329	0.00008911	0.00008919	0.00000552	
0.00100000	0.46416826	0.00001194	0.00672162	0.00009275	0.00012738	0.00000772	
0.00100000	0.36487165	0.00001712	0.00672178	0.00008493	0.00009656	0.00000985	
0.00100000	0.34285435	0.00003358	0.00758693	0.00008020	0.00007544	0.00001147	
0.00100000	0.31701917	0.00001721	0.00642344	0.00008311	0.00006126	0.00000723	
0.00100000	0.27995379	0.00001940	0.00696131	0.00007373	0.00006337	0.00000448	
0.00100000	0.27573369	0.00001370	0.00619873	0.00007147	0.00005783	0.00000393	
0.00100000	0.27817703	0.00002475	0.00703617	0.00007319	0.00006933	0.00000405	
0.00100000	0.35918401	0.00001282	0.00653349	0.00007591	0.00009307	0.00000595	
0.00100000	0.31372164	0.00001500	0.00611031	0.00007363	0.00008303	0.00000926	
0.00100000	0.28219481	0.00004573	0.00579552	0.00007478	0.00005812	0.00000775	
0.00100000	0.28161650	0.00001709	0.00726990	0.00007652	0.00006319	0.00000590	
0.00100000	0.31802769	0.00001620	0.00749047	0.00008441	0.00006374	0.00000493	
0.00100000	0.30091978	0.00004864	0.00751951	0.00007392	0.00008062	0.00000469	
0.00100000	0.36246193	0.00001393	0.00843309	0.00008345	0.00009135	0.00000738	
0.00100000	0.34723154	0.00002249	0.01668843	0.00007889	0.00006894	0.00000974	
0.00100000	0.43547878	0.00002138	0.02186431	0.00009311	0.00009387	0.00001536	
0.00100000	0.46913554	0.00003297	0.02023984	0.00010553	0.00008730	0.00001250	
0.00100000	0.37081284	0.00001598	0.01065245	0.00008899	0.00006773	0.00001128	
0.00100000	0.39729182	0.00002132	0.00911019	0.00008610	0.00010487	0.00000614	
0.00100000	0.37545873	0.00001722	0.00728652	0.00009758	0.00008451	0.00000982	
0.00100000	0.40689913	0.00001506	0.01514539	0.00008938	0.00010198	0.00001051	
0.00100000	0.55939667	0.00004929	0.02126644	0.00009645	0.00016737	0.00001096	
0.00100000	0.69253200	0.00006860	0.01369497	0.00011463	0.00022848	0.00001474	
0.00100000	0.54383292	0.00003287	0.01743579	0.00011883	0.00010371	0.00001949	
0.00100000	0.45427854	0.00001761	0.01145343	0.00009605	0.00009663	0.00001825	
0.00100000	0.36061789	0.00002348	0.01435470	0.00008979	0.00006614	0.00001235	
0.00100000	0.36646715	0.00002669	0.01991133	0.00009305	0.00006710	0.00001033	
0.00100000	0.40161899	0.00002084	0.02234842	0.00008867	0.00006854	0.00001017	
0.00100000	0.45258875	0.00005102	0.02130106	0.00011554	0.00009868	0.00000618	
0.00100000	0.46814487	0.00008691	0.01925343	0.00011308	0.00009108	0.00000666	
0.00100000	0.49615042	0.00002919	0.00960692	0.00012404	0.00011646	0.00000622	
0.00100000	0.63731753	0.00002604	0.01043360	0.00011429	0.00020052	0.00000761	
0.00100000	0.40781682	0.00007614	0.00909190	0.00009740	0.00010109	0.00000781	
0.00100000	0.36511425	0.00003479	0.00827723	0.00009418	0.00008416	0.00001002	
0.00100000	0.39086052	0.00002214	0.00678880	0.00007707	0.00011587	0.00000924	
0.00100000	0.40393922	0.00002120	0.00923557	0.00008304	0.00010817	0.00001224	
0.00100000	0.37386425	0.00001494	0.00691986	0.00008518	0.00007415	0.00001744	
0.00100000	0.35606872	0.00002098	0.00712720	0.00007492	0.00008376	0.00001822	
0.00100000	0.33254396	0.00002674	0.00755161	0.00008175	0.00007472	0.00001130	
0.00100000	0.29597112	0.00001781	0.00767115	0.00007410	0.00005372	0.00000975	
0.00100000	0.28943404	0.00002420	0.00599767	0.00007554	0.00006685	0.00000780	
0.00100000	0.42505161	0.00001823	0.00710835	0.00007398	0.00016605	0.00000499	
0.00100000	0.49071393	0.00002788	0.01033777	0.00009937	0.00013760	0.00001243	
0.00100000	0.40768188	0.00003066	0.00914030	0.00008593	0.00009741	0.00001783	
0.00100000	0.34491721	0.00011023	0.00730940	0.00008735	0.00007410	0.00001132	
0.00100000	0.38266388	0.00003408	0.00939332	0.00009619	0.00009980	0.00000777	
0.00100000	0.40244383	0.00001430	0.00868555	0.00008625	0.00009444	0.00000971	
0.00100000	0.30506502	0.00001888	0.01095639	0.00008069	0.00007245	0.00000571	
0.00100000	0.38129339	0.00001531	0.01093929	0.00007812	0.00011950	0.00000791	
0.00100000	0.53463475	0.00006615	0.02067662	0.00009054	0.00016178	0.00000870	
0.00100000	1.08666511	0.00003460	0.05621815	0.00013237	0.00032557	0.00000877	
0.00100000	1.10297393	0.00011216	0.05864013	0.00015380	0.00030682	0.00002914	
0.00100000	1.31115001	0.00007613	0.05558788	0.00027902	0.00026821	0.00004242	
0.00100000	1.41630171	0.00007177	0.10740775	0.00027705	0.00020009	0.00004532	
0.00100000	1.36856560	0.00048529	0.14363372	0.00032500	0.00019236	0.00003388	
0.00100000	1.63813262	0.00030294	0.09618162	0.00039789	0.00025122	0.00002775	
0.00100000	1.41745003	0.00007123	0.07697932	0.00027155	0.00023580	0.00002515	
0.00100000	0.97239891	0.00005588	0.02821949	0.00020747	0.00021649	0.00002512	
0.00100000	0.88951568	0.00002928	0.01994630	0.00017116	0.00021716	0.00004118	
0.00100000	0.70538670	0.00007453	0.02155466	0.00015017	0.00013844	0.00003443	
0.00100000	0.56732811	0.00002508	0.01900978	0.00014209	0.00009766	0.00003066	
0.00100000	0.43544836	0.00001897	0.01237432	0.00011380	0.00007483	0.00001917	
0.00100000	0.38207161	0.00003098	0.00995672	0.00010838	0.00006236	0.00001799	
0.00100000	0.39659803	0.00001298	0.00772928	0.00009799	0.00007928	0.00001148	
0.00100000	0.32941127	0.00001476	0.00991081	0.00008932	0.00005545	0.00001075	
0.00100000	0.30924969	0.00001349	0.00795873	0.00008399	0.00006494	0.00000679	
0.00100000	0.30818188	0.00003987	0.00816172	0.00007983	0.00006934	0.00000598	
0.00100000	0.32249020	0.00002424	0.00803001	0.00008357	0.00006365	0.00000893	
0.00100000	0.31077392	0.00001127	0.00660307	0.00008199	0.00006186	0.00001165	
0.00100000	0.31799619	0.00003149	0.00722838	0.00008069	0.00006614	0.00001082	
0.00100000	0.32883654	0.00001652	0.00786159	0.00008347	0.00007026	0.00001201	
0.00100000	0.29791460	0.00002502	0.00773907	0.00007833	0.00005926	0.00000790	
0.00100000	0.39829498	0.00002088	0.01071048	0.00009248	0.00009008	0.00000608	
0.00100000	0.35227919	0.00001717	0.01237968	0.00009643	0.00006418	0.00000823	
0.00100000	0.30701820	0.00001483	0.00862635	0.00008485	0.00005207	0.00000714	
0.00100000	0.30237344	0.00001662	0.00889552	0.00008472	0.00006087	0.00000539	
0.00100000	0.34452197	0.00001619	0.00711245	0.00008297	0.00007582	0.00000578	
0.00100000	0.31031453	0.00003255	0.00727613	0.00007867	0.00007094	0.00000524	
0.00100000	0.32681164	0.00002752	0.00753779	0.00008329	0.00006863	0.00000472	
0.00100000	0.34296408	0.00001756	0.00709315	0.00008290	0.00008713	0.00000545	
0.00100000	0.28230423	0.00001878	0.00772443	0.00008285	0.00005286	0.00000651	
0.00100000	0.38825072	0.00005341	0.00795375	0.00008719	0.00008811	0.00000949	
0.00100000	0.38784964	0.00001448	0.00815555	0.00008900	0.00008424	0.00001015	
0.00100000	0.34629839	0.00002147	0.00902510	0.00007836	0.00009136	0.00000853	
0.00100000	0.31724165	0.00001532	0.00773092	0.00008325	0.00007001	0.00000532	
0.00100000	0.36033003	0.00002556	0.00685457	0.00008581	0.00008786	0.00000543	
0.00100000	0.36302119	0.00001549	0.00697356	0.00009008	0.00009075	0.00000467	
0.00100000	0.31229398	0.00001064	0.00749888	0.00008630	0.00006387	0.00000382	
0.00100000	0.29857840	0.00001371	0.00630488	0.00007721	0.00007487	0.00000440	
0.00100000	0.28834143	0.00001743	0.00728601	0.00007623	0.00006817	0.00000448	
0.00100000	0.27402500	0.00002345	0.00763817	0.00007795	0.00004924	0.00000545	
0.00100000	0.33451517	0.00002641	0.00713999	0.00007594	0.00008186	0.00000490	
0.00100000	0.46971677	0.00005081	0.00628065	0.00008772	0.00013756	0.00000657	
0.00100000	0.53076834	0.00002761	0.01027003	0.00009887	0.00015795	0.00000843	
0.00100000	0.56201379	0.00002066	0.00903356	0.00008926	0.00017088	0.00001945	
0.00100000	0.53294922	0.00006045	0.01493133	0.00009540	0.00014890	0.00002330	
0.00100000	0.55365616	0.00004905	0.02017866	0.00011737	0.00010928	0.00002676	
0.00100000	0.36506861	0.00001862	0.00716678	0.00010197	0.00007406	0.00001505	
0.00100000	0.36137066	0.00001744	0.01073096	0.00008540	0.00007136	0.00000927	
0.00100000	0.31806816	0.00007808	0.00874664	0.00009011	0.00005998	0.00000708	
0.00100000	0.34014305	0.00005289	0.01013223	0.00009028	0.00006414	0.00000689	
0.00100000	0.31539243	0.00003876	0.00934964	0.00008249	0.00007060	0.00000890	
0.00100000	0.48451876	0.00002365	0.00772242	0.00008510	0.00016286	0.00001093	
0.00100000	0.59148555	0.00009292	0.01307575	0.00009027	0.00019889	0.00001081	
0.00100000	0.69623577	0.00003391	0.01463354	0.00010367	0.00024227	0.00001027	
0.00100000	0.78129342	0.00005170	0.01616049	0.00010553	0.00029049	0.00001070	
